row,column,value
3028,2497,17
3028,2582,83
3028,2612,65
3028,2647,68
3028,2654,76
3028,2678,68
3028,2683,10
3028,2685,85
3028,2697,17
3028,2710,88
3028,2732,79
3028,2792,84
3029,155,28
3029,306,43
3029,307,55
3029,320,44
3029,339,73
3029,352,95
3029,384,67
3029,390,76
3029,415,24
3029,505,20
3029,539,21
3029,550,57
3029,614,24
3029,649,99
3029,678,32
3029,679,3
3029,701,19
3029,730,80
3029,829,63
3029,835,55
3029,841,9
3029,849,3
3029,860,56
3029,861,77
3029,869,42
3029,955,70
3029,974,51
3029,1016,68
3029,1070,4
3029,1080,68
3029,1090,97
3029,1099,82
3029,1140,27
3029,1201,2
3029,1280,30
3029,1335,50
3029,1344,97
3029,1354,39
3029,1391,71
3029,1405,73
3029,1455,37
3029,1460,37
3029,1527,6
3029,1561,14
3029,1569,86
3029,1577,89
3029,1624,33
3029,1676,12
3029,1680,45
3029,1682,13
3029,1773,61
3029,1789,90
3029,1809,30
3029,1873,41
3029,1909,29
3029,2037,89
3029,2055,12
3029,2071,55
3029,2195,49
3029,2209,16
3029,2260,72
3029,2268,28
3029,2297,37
3029,2318,11
3029,2329,56
3029,2348,31
3029,2362,59
3029,2391,61
3029,2398,36
3029,2407,25
3029,2421,65
3029,2471,98
3029,2514,80
3029,2688,49
3030,7,92
3030,48,77
3030,134,42
3030,183,69
3030,203,21
3030,232,3
3030,344,23
3030,357,92
3030,391,3
3030,470,16
3030,504,79
3030,518,84
3030,566,47
3030,668,56
3030,682,66
3030,702,38
3030,714,31
3030,720,13
3030,757,84
3030,826,8
3030,859,65
3030,948,48
3030,997,19
3030,1051,74
3030,1090,16
3030,1101,79
3030,1185,79
3030,1204,27
3030,1224,39
3030,1315,77
3030,1360,51
3030,1444,72
3030,1461,59
3030,1470,54
3030,1487,20
3030,1514,19
3030,1525,39
3030,1542,1
3030,1608,71
3030,1660,87
3030,1694,96
3030,1768,10
3030,1769,52
3030,1792,37
3030,1828,57
3030,1995,9
3030,2094,57
3030,2098,88
3030,2106,89
3030,2111,10
3030,2120,79
3030,2172,10
3030,2212,65
3030,2239,79
3030,2241,29
3030,2261,75
3030,2272,52
3030,2294,16
3030,2346,89
3030,2373,93
3030,2417,87
3030,2422,90
3030,2486,24
3030,2509,56
3030,2540,52
3030,2558,82
3030,2656,50
3030,2657,1
3030,2658,57
3030,2699,48
3030,2745,79
3031,208,42
3031,251,62
3031,254,71
3031,264,27
3031,287,98
3031,357,78
3031,367,91
3031,386,61
3031,395,99
3031,400,53
3031,415,36
3031,463,36
3031,582,27
3031,603,57
3031,633,32
3031,721,74
3031,824,63
3031,847,61
3031,932,75
3031,967,69
3031,968,50
3031,1011,40
3031,1017,15
3031,1044,45
3031,1054,33
3031,1121,65
3031,1130,13
3031,1189,32
3031,1315,72
3031,1343,20
3031,1351,39
3031,1361,64
3031,1510,17
3031,1666,54
3031,1679,62
3031,1704,49
3031,1731,36
3031,1741,61
3031,1831,34
3031,1879,61
3031,1919,10
3031,1923,96
3031,1935,61
3031,1973,65
3031,2014,81
3031,2038,5
3031,2139,35
3031,2158,6
3031,2321,20
3031,2330,82
3031,2331,79
3031,2362,22
3031,2375,29
3031,2391,29
3031,2407,55
3031,2437,82
3031,2472,56
3031,2579,78
3031,2613,73
3031,2617,87
3031,2642,73
3031,2651,86
3031,2669,34
3031,2770,90
3032,9,22
3032,107,67
3032,171,88
3032,172,21
3032,214,76
3032,232,18
3032,261,74
3032,305,46
3032,392,46
3032,472,46
3032,513,13
3032,514,44
3032,552,45
3032,559,62
3032,576,46
3032,578,43
3032,600,61
3032,694,42
3032,713,4
3032,811,58
3032,821,68
3032,847,65
3032,900,49
3032,1159,10
3032,1173,75
3032,1192,14
3032,1273,37
3032,1340,28
3032,1436,20
3032,1719,29
3032,1824,68
3032,1826,52
3032,1901,13
3032,1924,61
3032,1949,74
3032,1951,18
3032,1972,15
3032,1986,4
3032,1989,53
3032,2028,81
3032,2030,9
3032,2116,50
3032,2117,73
3032,2121,25
3032,2128,97
3032,2137,5
3032,2244,37
3032,2279,91
3032,2293,68
3032,2299,79
3032,2311,69
3032,2338,58
3032,2349,11
3032,2351,76
3032,2356,90
3032,2457,82
3032,2469,68
3032,2599,7
3032,2686,50
3032,2745,6
3032,2757,83
3032,2792,97
3033,22,69
3033,28,20
3033,64,38
3033,93,48
3033,122,91
3033,179,87
3033,213,27
3033,292,40
3033,317,5
3033,345,1
3033,353,94
3033,367,41
3033,417,70
3033,418,67
3033,444,57
3033,599,39
3033,656,78
3033,659,51
3033,704,88
3033,776,56
3033,786,42
3033,878,16
3033,914,48
3033,938,97
3033,997,38
3033,1020,70
3033,1032,2
3033,1053,81
3033,1113,22
3033,1125,40
3033,1165,94
3033,1166,13
3033,1246,86
3033,1257,51
3033,1367,47
3033,1388,49
3033,1478,93
3033,1500,70
3033,1512,48
3033,1591,93
3033,1613,73
3033,1628,41
3033,1646,43
3033,1648,60
3033,1694,49
3033,1738,81
3033,1783,65
3033,1893,68
3033,1947,33
3033,2015,43
3033,2018,63
3033,2059,8
3033,2158,9
3033,2228,78
3033,2244,31
3033,2281,87
3033,2306,76
3033,2379,27
3033,2402,60
3033,2432,67
3033,2476,81
3033,2489,61
3033,2506,10
3033,2510,60
3033,2519,47
3033,2530,31
3033,2532,97
3033,2565,95
3033,2650,76
3033,2696,2
3033,2699,41
3033,2739,88
3033,2770,84
3034,13,56
3034,30,35
3034,68,94
3034,246,92
3034,287,73
3034,308,78
3034,319,4
3034,372,74
3034,421,89
3034,446,5
3034,480,39
3034,516,83
3034,517,29
3034,581,78
3034,593,25
3034,611,60
3034,687,33
3034,708,52
3034,738,13
3034,755,64
3034,830,66
3034,852,36
3034,869,85
3034,889,8
3034,918,43
3034,924,96
3034,931,77
3034,1037,27
3034,1095,92
3034,1137,86
3034,1203,89
3034,1334,9
3034,1384,42
3034,1385,65
3034,1397,2
3034,1433,96
3034,1461,81
3034,1478,57
3034,1496,74
3034,1513,19
3034,1543,61
3034,1557,95
3034,1621,96
3034,1677,38
3034,1683,62
3034,1685,81
3034,1760,65
3034,1816,85
3034,1839,69
3034,1890,10
3034,1932,81
3034,2058,11
3034,2108,5
3034,2124,99
3034,2147,76
3034,2186,38
3034,2219,14
3034,2237,80
3034,2251,16
3034,2254,64
3034,2264,88
3034,2330,91
3034,2553,20
3034,2611,65
3034,2630,32
3034,2641,9
3034,2703,60
3034,2728,18
3034,2740,95
3035,132,66
3035,139,82
3035,182,34
3035,204,71
3035,223,14
3035,242,56
3035,250,70
3035,271,3
3035,282,90
3035,308,25
3035,388,83
3035,424,72
3035,447,29
3035,456,63
3035,509,11
3035,525,92
3035,566,41
3035,635,76
3035,681,2
3035,703,74
3035,768,25
3035,797,97
3035,837,83
3035,850,73
3035,881,32
3035,927,91
3035,949,37
3035,951,91
3035,979,48
3035,1026,17
3035,1059,58
3035,1118,73
3035,1139,39
3035,1182,9
3035,1183,56
3035,1189,56
3035,1205,46
3035,1252,65
3035,1302,84
3035,1311,49
3035,1334,79
3035,1337,22
3035,1352,54
3035,1357,77
3035,1374,74
3035,1413,83
3035,1452,40
3035,1484,21
3035,1486,36
3035,1568,60
3035,1583,1
3035,1600,82
3035,1626,4
3035,1695,21
3035,1733,79
3035,1850,78
3035,1867,29
3035,1882,86
3035,1919,65
3035,1994,34
3035,1996,42
3035,2074,40
3035,2077,11
3035,2220,62
3035,2279,62
3035,2411,83
3035,2412,88
3035,2442,29
3035,2498,1
3035,2502,28
3035,2560,79
3035,2621,32
3035,2629,57
3035,2639,97
3035,2673,70
3035,2773,52
3035,2784,10
3035,2790,60
3035,2793,18
3036,95,24
3036,190,19
3036,263,13
3036,298,55
3036,368,50
3036,437,35
3036,512,95
3036,582,49
3036,586,65
3036,620,70
3036,651,2
3036,709,11
3036,818,29
3036,860,81
3036,908,88
3036,916,56
3036,928,32
3036,962,89
3036,1107,98
3036,1125,63
3036,1180,33
3036,1218,98
3036,1288,64
3036,1307,44
3036,1456,88
3036,1530,52
3036,1560,42
3036,1566,30
3036,1568,33
3036,1600,30
3036,1616,34
3036,1653,49
3036,1669,23
3036,1754,64
3036,1783,43
3036,1820,26
3036,1872,34
3036,1956,8
3036,1957,41
3036,2013,43
3036,2082,38
3036,2125,43
3036,2149,4
3036,2165,89
3036,2199,4
3036,2291,7
3036,2369,67
3036,2380,11
3036,2479,92
3036,2538,58
3036,2596,20
3036,2599,33
3036,2607,11
3036,2752,93
3037,24,21
3037,32,92
3037,35,88
3037,86,24
3037,96,26
3037,144,3
3037,147,22
3037,192,92
3037,202,41
3037,300,21
3037,358,5
3037,396,72
3037,419,83
3037,506,14
3037,523,29
3037,557,33
3037,565,4
3037,611,43
3037,640,91
3037,754,54
3037,758,29
3037,762,50
3037,777,3
3037,805,88
3037,821,56
3037,849,86
3037,936,40
3037,967,76
3037,968,27
3037,974,81
3037,985,63
3037,996,60
3037,1045,43
3037,1156,54
3037,1273,20
3037,1332,25
3037,1423,46
3037,1488,39
3037,1494,62
3037,1507,22
3037,1540,65
3037,1571,67
3037,1629,40
3037,1719,58
3037,1723,85
3037,1724,40
3037,1797,86
3037,2141,52
3037,2144,20
3037,2158,78
3037,2194,38
3037,2211,71
3037,2257,33
3037,2320,95
3037,2351,50
3037,2390,28
3037,2468,80
3037,2500,6
3037,2516,79
3037,2530,58
3037,2543,5
3037,2579,56
3037,2587,34
3037,2609,31
3037,2703,72
3037,2734,23
3037,2773,5
3038,8,61
3038,26,32
3038,45,79
3038,123,30
3038,132,33
3038,135,19
3038,220,9
3038,264,44
3038,281,29
3038,290,46
3038,342,46
3038,343,42
3038,380,10
3038,386,49
3038,437,95
3038,528,27
3038,625,45
3038,689,69
3038,719,26
3038,756,95
3038,776,85
3038,811,32
3038,819,83
3038,848,9
3038,850,57
3038,947,94
3038,956,93
3038,971,98
3038,1002,98
3038,1043,55
3038,1061,50
3038,1144,15
3038,1200,65
3038,1326,82
3038,1341,1
3038,1343,97
3038,1418,2
3038,1452,30
3038,1479,28
3038,1536,57
3038,1541,80
3038,1660,87
3038,1666,39
3038,1677,98
3038,1824,84
3038,1874,30
3038,1915,84
3038,1958,71
3038,2115,65
3038,2133,47
3038,2155,69
3038,2194,67
3038,2305,26
3038,2342,43
3038,2375,60
3038,2386,16
3038,2450,62
3038,2463,55
3038,2468,7
3038,2566,18
3038,2579,19
3038,2599,69
3038,2603,2
3038,2665,52
3038,2690,24
3038,2721,35
3038,2762,11
3039,144,58
3039,241,10
3039,250,50
3039,280,40
3039,324,4
3039,345,8
3039,358,34
3039,447,62
3039,516,5
3039,530,52
3039,567,90
3039,610,18
3039,629,55
3039,657,83
3039,732,29
3039,770,18
3039,779,1
3039,784,51
3039,844,60
3039,869,59
3039,876,4
3039,911,66
3039,963,32
3039,970,58
3039,1042,90
3039,1106,63
3039,1148,96
3039,1195,46
3039,1209,78
3039,1308,99
3039,1343,41
3039,1400,41
3039,1427,38
3039,1449,68
3039,1485,49
3039,1487,31
3039,1504,32
3039,1521,1
3039,1584,11
3039,1593,21
3039,1598,61
3039,1647,81
3039,1654,24
3039,1659,40
3039,1728,6
3039,1771,78
3039,1844,76
3039,1901,91
3039,1935,85
3039,2084,74
3039,2095,45
3039,2115,99
3039,2137,5
3039,2164,31
3039,2181,69
3039,2194,77
3039,2256,66
3039,2272,54
3039,2301,56
3039,2308,95
3039,2336,55
3039,2355,30
3039,2501,79
3039,2511,53
3039,2532,1
3039,2534,74
3039,2552,13
3039,2569,9
3039,2643,9
3039,2654,6
3039,2674,19
3039,2705,78
3039,2710,51
3039,2723,10
3039,2776,56
3039,2787,71
3040,107,80
3040,133,48
3040,151,77
3040,226,13
3040,371,43
3040,435,55
3040,439,99
3040,460,75
3040,501,72
3040,615,64
3040,647,69
3040,705,76
3040,824,47
3040,845,99
3040,854,23
3040,870,47
3040,920,11
3040,970,33
3040,1001,28
3040,1009,67
3040,1026,4
3040,1102,32
3040,1140,68
3040,1183,16
3040,1217,99
3040,1338,39
3040,1435,35
3040,1636,78
3040,1650,88
3040,1691,97
3040,1698,90
3040,1702,26
3040,1728,92
3040,1799,80
3040,1834,54
3040,1838,5
3040,1903,85
3040,1945,62
3040,1947,98
3040,1992,26
3040,2079,45
3040,2112,25
3040,2126,63
3040,2134,51
3040,2150,78
3040,2208,39
3040,2219,38
3040,2234,11
3040,2295,41
3040,2490,60
3040,2505,6
3040,2542,20
3040,2611,89
3040,2647,35
3040,2660,83
3040,2708,5
3041,19,71
3041,24,53
3041,43,5
3041,44,64
3041,112,29
3041,159,76
3041,266,29
3041,274,23
3041,276,10
3041,280,98
3041,328,15
3041,378,92
3041,438,50
3041,440,97
3041,461,63
3041,509,49
3041,536,82
3041,560,63
3041,564,68
3041,589,14
3041,625,25
3041,629,69
3041,653,97
3041,692,9
3041,736,82
3041,796,5
3041,820,69
3041,868,28
3041,906,21
3041,1079,53
3041,1090,89
3041,1106,18
3041,1138,14
3041,1165,52
3041,1279,82
3041,1289,8
3041,1313,78
3041,1325,71
3041,1349,70
3041,1350,63
3041,1354,88
3041,1358,69
3041,1446,78
3041,1482,30
3041,1507,20
3041,1542,20
3041,1608,99
3041,1622,41
3041,1672,62
3041,1752,21
3041,1796,26
3041,1802,4
3041,1827,76
3041,1848,82
3041,1878,25
3041,1887,59
3041,1959,87
3041,2000,72
3041,2012,38
3041,2034,82
3041,2075,78
3041,2077,32
3041,2122,83
3041,2153,1
3041,2154,27
3041,2158,30
3041,2204,44
3041,2251,57
3041,2256,36
3041,2261,3
3041,2286,24
3041,2296,16
3041,2341,10
3041,2403,63
3041,2431,74
3041,2515,45
3041,2552,42
3041,2613,20
3041,2653,54
3041,2666,40
3041,2729,90
3042,25,89
3042,31,58
3042,141,65
3042,146,2
3042,217,28
3042,290,43
3042,309,95
3042,325,98
3042,339,6
3042,372,85
3042,403,12
3042,472,65
3042,521,65
3042,680,96
3042,682,62
3042,746,74
3042,782,96
3042,819,38
3042,822,78
3042,844,97
3042,859,19
3042,919,48
3042,948,42
3042,963,25
3042,1027,34
3042,1032,71
3042,1038,44
3042,1104,82
3042,1105,67
3042,1115,55
3042,1148,1
3042,1164,4
3042,1238,58
3042,1256,54
3042,1316,13
3042,1326,95
3042,1383,58
3042,1384,49
3042,1392,16
3042,1458,60
3042,1463,92
3042,1480,75
3042,1501,73
3042,1538,91
3042,1615,98
3042,1637,3
3042,1699,33
3042,1703,82
3042,1706,75
3042,1798,79
3042,1857,67
3042,1923,51
3042,1936,9
3042,1937,27
3042,1956,24
3042,1960,45
3042,1998,43
3042,2024,66
3042,2047,17
3042,2052,74
3042,2129,93
3042,2144,24
3042,2200,93
3042,2229,41
3042,2254,21
3042,2268,12
3042,2289,85
3042,2315,47
3042,2327,97
3042,2328,83
3042,2346,43
3042,2395,74
3042,2489,88
3042,2630,96
3042,2644,55
3042,2761,58
3042,2771,17
3042,2798,16
3043,128,1
3043,149,72
3043,192,91
3043,196,25
3043,238,69
3043,251,2
3043,264,97
3043,270,69
3043,275,78
3043,307,36
3043,364,99
3043,395,18
3043,401,24
3043,497,7
3043,502,51
3043,526,13
3043,532,43
3043,557,91
3043,597,23
3043,727,89
3043,786,31
3043,795,8
3043,844,33
3043,1143,97
3043,1184,1
3043,1191,81
3043,1251,49
3043,1257,91
3043,1364,54
3043,1413,59
3043,1424,76
3043,1428,21
3043,1447,34
3043,1470,17
3043,1477,95
3043,1551,26
3043,1564,86
3043,1625,52
3043,1643,73
3043,1649,67
3043,1707,46
3043,1831,35
3043,1899,15
3043,1999,1
3043,2107,93
3043,2114,18
3043,2205,91
3043,2236,85
3043,2244,63
3043,2253,77
3043,2276,93
3043,2356,70
3043,2405,3
3043,2472,30
3043,2524,91
3043,2530,27
3043,2635,26
3043,2640,50
3043,2652,3
3043,2659,5
3043,2670,31
3043,2708,93
3044,38,64
3044,69,53
3044,130,67
3044,246,36
3044,310,98
3044,436,84
3044,438,45
3044,439,77
3044,451,44
3044,495,26
3044,551,19
3044,556,50
3044,564,79
3044,581,38
3044,617,55
3044,626,59
3044,650,12
3044,660,31
3044,779,68
3044,797,26
3044,823,89
3044,851,86
3044,899,48
3044,938,64
3044,953,43
3044,962,20
3044,969,71
3044,988,7
3044,1195,40
3044,1226,52
3044,1227,14
3044,1241,36
3044,1251,26
3044,1255,1
3044,1272,69
3044,1394,85
3044,1420,74
3044,1433,11
3044,1441,22
3044,1561,77
3044,1632,32
3044,1742,44
3044,1758,55
3044,1783,72
3044,1862,3
3044,1924,15
3044,1927,54
3044,2069,63
3044,2088,73
3044,2133,42
3044,2187,21
3044,2194,62
3044,2285,12
3044,2348,59
3044,2362,67
3044,2407,5
3044,2422,56
3044,2431,89
3044,2455,45
3044,2463,20
3044,2467,46
3044,2485,23
3044,2569,62
3044,2714,10
3044,2720,32
3044,2734,66
3045,76,37
3045,82,23
3045,158,27
3045,175,99
3045,210,31
3045,238,94
3045,265,46
3045,283,22
3045,344,4
3045,357,46
3045,453,52
3045,529,54
3045,549,22
3045,555,51
3045,569,65
3045,592,22
3045,702,56
3045,708,91
3045,719,73
3045,782,78
3045,902,16
3045,1016,91
3045,1037,50
3045,1101,17
3045,1278,76
3045,1341,54
3045,1383,44
3045,1419,37
3045,1430,37
3045,1434,20
3045,1455,45
3045,1494,53
3045,1505,7
3045,1515,14
3045,1536,89
3045,1723,32
3045,1733,89
3045,1868,15
3045,1882,33
3045,1922,79
3045,2001,93
3045,2037,73
3045,2073,32
3045,2075,21
3045,2085,99
3045,2114,58
3045,2211,1
3045,2221,80
3045,2248,84
3045,2261,87
3045,2275,59
3045,2309,97
3045,2327,95
3045,2478,87
3045,2515,85
3045,2555,26
3045,2561,79
3045,2600,80
3045,2652,34
3045,2679,93
3045,2692,7
3045,2792,99
3046,14,10
3046,85,27
3046,105,54
3046,114,65
3046,158,91
3046,218,72
3046,270,19
3046,304,18
3046,338,38
3046,402,7
3046,480,35
3046,511,9
3046,544,92
3046,626,99
3046,686,6
3046,695,53
3046,716,74
3046,748,33
3046,1010,67
3046,1039,60
3046,1078,16
3046,1133,29
3046,1280,6
3046,1301,89
3046,1338,54
3046,1347,73
3046,1351,56
3046,1359,58
3046,1395,2
3046,1435,16
3046,1477,57
3046,1555,40
3046,1557,79
3046,1602,27
3046,1620,80
3046,1623,63
3046,1635,33
3046,1640,84
3046,1690,17
3046,1697,52
3046,1737,85
3046,1747,95
3046,1789,86
3046,1793,86
3046,1836,13
3046,1866,22
3046,1909,59
3046,1939,17
3046,1953,94
3046,1956,16
3046,2005,21
3046,2049,25
3046,2102,71
3046,2114,12
3046,2124,84
3046,2170,61
3046,2179,20
3046,2222,33
3046,2251,97
3046,2310,57
3046,2335,69
3046,2382,36
3046,2407,74
3046,2411,70
3046,2420,19
3046,2423,14
3046,2598,57
3046,2624,35
3046,2630,92
3046,2633,3
3046,2651,51
3046,2702,37
3046,2706,41
3046,2708,30
3046,2722,30
3046,2776,59
3046,2790,76
3047,14,78
3047,142,11
3047,286,30
3047,340,34
3047,457,59
3047,597,1
3047,622,49
3047,630,22
3047,661,9
3047,711,36
3047,758,93
3047,762,66
3047,772,36
3047,786,95
3047,850,81
3047,880,71
3047,938,38
3047,939,89
3047,960,54
3047,985,53
3047,989,79
3047,1044,62
3047,1050,96
3047,1099,18
3047,1210,89
3047,1288,14
3047,1559,84
3047,1603,81
3047,1605,64
3047,1689,3
3047,1718,26
3047,1979,4
3047,2179,69
3047,2181,53
3047,2205,45
3047,2252,76
3047,2367,86
3047,2463,58
3047,2499,43
3047,2597,11
3047,2615,18
3047,2652,70
3047,2695,91
3047,2706,60
3047,2736,85
3047,2783,60
3047,2784,69
3048,46,67
3048,122,54
3048,247,4
3048,251,4
3048,309,35
3048,329,36
3048,340,45
3048,352,20
3048,358,61
3048,406,96
3048,475,62
3048,545,20
3048,568,9
3048,570,7
3048,600,54
3048,740,86
3048,797,43
3048,812,50
3048,837,63
3048,860,10
3048,938,77
3048,1001,58
3048,1008,76
3048,1027,26
3048,1035,46
3048,1106,26
3048,1111,42
3048,1168,82
3048,1331,71
3048,1414,59
3048,1503,66
3048,1560,58
3048,1570,95
3048,1578,49
3048,1662,65
3048,1667,87
3048,1671,94
3048,1675,31
3048,1717,80
3048,1857,30
3048,1910,27
3048,1935,40
3048,1957,85
3048,2122,41
3048,2136,10
3048,2174,30
3048,2213,20
3048,2224,44
3048,2249,38
3048,2335,97
3048,2337,57
3048,2341,34
3048,2344,20
3048,2420,93
3048,2508,80
3048,2564,15
3048,2591,52
3048,2616,62
3048,2647,43
3048,2744,66
3048,2773,25
3049,19,47
3049,37,36
3049,87,19
3049,101,89
3049,187,35
3049,194,80
3049,195,77
3049,201,28
3049,217,46
3049,320,16
3049,328,6
3049,346,52
3049,349,81
3049,350,16
3049,402,33
3049,419,5
3049,421,52
3049,485,57
3049,507,4
3049,512,83
3049,571,66
3049,635,27
3049,660,82
3049,677,40
3049,681,58
3049,699,65
3049,762,54
3049,862,4
3049,894,53
3049,915,6
3049,948,4
3049,1099,59
3049,1135,40
3049,1156,62
3049,1185,30
3049,1281,89
3049,1407,61
3049,1422,56
3049,1423,46
3049,1483,23
3049,1500,31
3049,1516,78
3049,1533,2
3049,1553,69
3049,1576,97
3049,1605,81
3049,1619,15
3049,1634,63
3049,1684,80
3049,1699,44
3049,1761,61
3049,1786,85
3049,1846,19
3049,1872,18
3049,1884,61
3049,1938,53
3049,2011,90
3049,2017,6
3049,2037,51
3049,2060,72
3049,2073,94
3049,2084,24
3049,2220,55
3049,2229,60
3049,2314,69
3049,2337,98
3049,2352,20
3049,2376,81
3049,2426,27
3049,2471,29
3049,2502,82
3049,2512,37
3049,2564,55
3049,2583,76
3049,2680,63
3049,2742,78
3049,2793,28
3050,17,65
3050,179,86
3050,217,45
3050,258,82
3050,387,23
3050,392,58
3050,425,97
3050,445,33
3050,480,60
3050,494,28
3050,601,84
3050,618,61
3050,621,69
3050,622,37
3050,631,37
3050,647,87
3050,686,21
3050,702,36
3050,805,61
3050,815,3
3050,866,33
3050,896,68
3050,973,81
3050,981,55
3050,1049,44
3050,1089,81
3050,1160,5
3050,1173,62
3050,1300,26
3050,1364,39
3050,1398,67
3050,1417,28
3050,1446,64
3050,1495,17
3050,1525,86
3050,1531,70
3050,1638,32
3050,1738,24
3050,1739,95
3050,1744,43
3050,1769,42
3050,1880,83
3050,2058,90
3050,2076,87
3050,2114,30
3050,2188,94
3050,2212,63
3050,2248,60
3050,2290,73
3050,2305,73
3050,2338,14
3050,2392,70
3050,2543,28
3050,2597,9
3050,2674,33
3050,2760,63
3050,2769,20
3050,2775,62
3050,2784,87
3051,26,86
3051,32,78
3051,35,75
3051,40,11
3051,53,69
3051,97,71
3051,124,47
3051,191,60
3051,234,99
3051,258,6
3051,277,47
3051,392,31
3051,444,87
3051,468,9
3051,489,45
3051,656,26
3051,792,93
3051,861,47
3051,928,34
3051,957,71
3051,977,83
3051,993,26
3051,995,92
3051,1056,90
3051,1101,4
3051,1112,16
3051,1115,89
3051,1118,1
3051,1146,62
3051,1172,45
3051,1176,24
3051,1207,4
3051,1268,31
3051,1293,64
3051,1343,73
3051,1366,26
3051,1390,81
3051,1402,24
3051,1419,63
3051,1441,57
3051,1442,42
3051,1474,22
3051,1481,85
3051,1483,63
3051,1497,40
3051,1508,63
3051,1534,18
3051,1580,22
3051,1584,41
3051,1635,69
3051,1637,27
3051,1643,25
3051,1661,21
3051,1730,73
3051,1740,88
3051,1749,2
3051,1759,59
3051,1783,49
3051,1831,37
3051,1876,26
3051,1889,29
3051,1897,16
3051,1925,10
3051,1954,54
3051,1956,55
3051,1969,61
3051,1975,41
3051,2030,50
3051,2068,18
3051,2093,62
3051,2131,91
3051,2186,96
3051,2300,73
3051,2411,17
3051,2415,43
3051,2449,65
3051,2459,34
3051,2504,21
3051,2563,97
3051,2605,18
3051,2711,18
3051,2729,87
3051,2731,85
3051,2782,67
3052,50,43
3052,56,59
3052,135,75
3052,164,52
3052,269,63
3052,335,46
3052,351,49
3052,430,73
3052,434,48
3052,451,30
3052,466,87
3052,470,14
3052,516,11
3052,612,75
3052,677,29
3052,727,68
3052,742,99
3052,755,77
3052,777,37
3052,969,49
3052,971,87
3052,1061,86
3052,1085,23
3052,1133,16
3052,1148,19
3052,1189,72
3052,1230,63
3052,1232,80
3052,1241,95
3052,1258,59
3052,1307,76
3052,1330,37
3052,1483,53
3052,1572,74
3052,1618,8
3052,1656,87
3052,1782,24
3052,1831,37
3052,1842,97
3052,1928,57
3052,1932,53
3052,2017,20
3052,2037,76
3052,2093,24
3052,2131,97
3052,2180,96
3052,2278,73
3052,2312,24
3052,2335,52
3052,2347,94
3052,2366,11
3052,2449,48
3052,2468,55
3052,2479,35
3052,2561,4
3052,2571,40
3052,2579,60
3052,2614,53
3052,2706,98
3052,2735,2
3052,2745,69
3052,2747,25
3052,2763,9
3052,2768,74
3052,2770,14
3052,2792,42
3053,68,20
3053,82,29
3053,104,76
3053,105,9
3053,109,81
3053,143,74
3053,243,60
3053,262,21
3053,299,57
3053,360,15
3053,390,54
3053,451,41
3053,461,58
3053,578,45
3053,583,51
3053,596,93
3053,610,29
3053,649,66
3053,663,17
3053,693,72
3053,714,68
3053,761,99
3053,765,29
3053,906,70
3053,934,20
3053,963,54
3053,972,76
3053,973,29
3053,1089,86
3053,1097,62
3053,1133,92
3053,1160,41
3053,1187,81
3053,1282,97
3053,1287,62
3053,1299,60
3053,1372,79
3053,1453,16
3053,1498,87
3053,1501,86
3053,1568,90
3053,1619,97
3053,1741,22
3053,1786,37
3053,1804,66
3053,1888,12
3053,1903,17
3053,1920,7
3053,1933,95
3053,1944,51
3053,1948,25
3053,1955,71
3053,1968,51
3053,2068,67
3053,2135,17
3053,2156,70
3053,2177,66
3053,2231,13
3053,2239,74
3053,2297,71
3053,2314,8
3053,2341,81
3053,2342,36
3053,2374,21
3053,2479,38
3053,2543,70
3053,2609,64
3053,2624,48
3053,2682,61
3053,2757,63
3053,2785,82
3054,39,88
3054,52,12
3054,128,40
3054,133,71
3054,180,47
3054,191,64
3054,201,74
3054,205,91
3054,400,16
3054,402,50
3054,435,83
3054,444,12
3054,535,81
3054,600,56
3054,620,4
3054,642,26
3054,748,81
3054,760,96
3054,852,13
3054,957,69
3054,1115,67
3054,1158,5
3054,1245,32
3054,1274,54
3054,1283,42
3054,1291,89
3054,1357,80
3054,1397,98
3054,1413,25
3054,1491,70
3054,1545,33
3054,1563,23
3054,1634,10
3054,1660,43
3054,1682,20
3054,1703,46
3054,1748,78
3054,1798,44
3054,1817,70
3054,1876,48
3054,1882,50
3054,1978,39
3054,1993,47
3054,2039,50
3054,2077,49
3054,2086,69
3054,2108,80
3054,2154,91
3054,2175,75
3054,2178,11
3054,2186,80
3054,2201,81
3054,2286,61
3054,2349,2
3054,2466,10
3054,2477,26
3054,2545,74
3054,2575,78
3054,2712,3
3055,19,35
3055,85,13
3055,116,28
3055,176,73
3055,181,13
3055,213,2
3055,224,7
3055,308,76
3055,340,31
3055,348,20
3055,358,57
3055,376,6
3055,398,85
3055,456,15
3055,463,48
3055,500,39
3055,537,47
3055,561,10
3055,580,6
3055,606,72
3055,628,69
3055,706,77
3055,708,21
3055,729,34
3055,752,49
3055,753,73
3055,804,71
3055,853,74
3055,889,90
3055,923,78
3055,943,67
3055,993,31
3055,1062,65
3055,1075,3
3055,1119,57
3055,1122,17
3055,1142,28
3055,1146,82
3055,1191,63
3055,1343,74
3055,1403,88
3055,1480,39
3055,1586,81
3055,1685,83
3055,1730,28
3055,1750,10
3055,1771,53
3055,1804,35
3055,1881,67
3055,1942,22
3055,2143,21
3055,2146,21
3055,2189,64
3055,2265,28
3055,2361,26
3055,2409,44
3055,2473,68
